Date,AAPL,ABBV,ABT,ACN,ADBE,AIG,ALL,AMGN,AMT,AMZN,AXP,BA,BAC,BIIB,BK,BKNG,BLK,BMY,BRK-B,C,CAT,CHTR,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DD,DHR,DIS,DOW,DUK,EMR,EXC,F,FDX,GD,GE,GILD,GM,GOOGL,GS,HD,HON,IBM,INTC,JNJ,JPM,KHC,KO,LIN,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,META,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,PM,PYPL,QCOM,RTX,SBUX,SO,SPG,T,TGT,TMO,TMUS,TSLA,TXN,UNH,UNP,UPS,USB,V,VZ,WBA,WFC,WMT,XOM
2021-11-01,2343419161380.172,203334428032.0,223698528996.86914,226348164250.4922,298636629400.63477,43215292400.42432,32640961440.216064,111140017664.0,131824918416.07812,1724670619940.8125,129755019330.83496,124529954688.0,383316100531.2422,38523082416.56494,47229669653.47705,89384351052.83203,141854023913.15234,122479556195.57861,377247556230.53906,136136224737.46094,105365296726.9558,101638130400.0,63038870547.85156,214124878848.62695,58137603687.57129,90693995705.58984,218981581495.23926,293661000000.0,227673596059.52637,115087824487.35059,216361069482.52734,32080697290.71826,230888595099.42188,309197439853.5293,39616712410.875244,78706689911.50098,55898416734.65625,37619111226.068115,68773600000.0,59640802253.17383,55638083490.234375,90014057853.94531,80853227656.45898,76248076368.44531,879541345609.2812,138654089794.92188,375006728064.0,145583556118.91504,108557384286.24756,206047409526.04102,424008793706.27344,502750738216.9336,44033370214.51367,243863054538.08594,157366271742.81836,242169041732.03027,83692516575.38672,137705533120.0,315195334272.0,179457111360.87012,82664295067.80908,159835454665.7422,48507101750.13501,721249410119.2891,98490001486.57227,78916616765.74707,223421599743.65234,173507721893.92578,2463823788558.8125,172881012474.0703,306315414862.21484,209023432486.2832,633530308709.625,260568956928.0,222083621216.42383,249183977835.65625,337895218344.8203,146900200995.65234,259625702425.52344,147538162719.72656,129909959905.73438,122928475848.38867,68040961663.81836,48201302277.46582,137472461478.64453,120721012365.72266,243910659874.1836,137975354056.27832,1209692431118.1797,169486230529.76367,429969205059.08203,147643737620.9297,155726238117.89062,93400819967.33008,345473803520.8281,223820435508.09766,40637691790.677734,193464463403.12988,403872122096.22656,263076713612.9004
2021-11-02,2338228661442.7812,203334428032.0,224898408753.39258,225219055046.41406,294081741760.2539,43425181440.0,32464851081.51245,112481175518.93408,131801621954.67969,1700666487738.2812,130067179200.0,128638842700.27148,379092460784.64844,39408902749.816895,47332257918.443115,91436019891.23535,140110780306.23828,123487963256.92578,375361642587.0469,135357521786.15625,106118314719.44502,100933440465.4043,62872959479.49219,218201069313.2539,58500318237.5918,90197875893.12305,219243037192.3828,293875281188.96484,229711126043.52637,116562160888.37305,214762298893.36816,33306271818.873047,228992189244.32812,310695811328.4492,40769636629.40918,79092015927.50098,56092729012.83984,38271755414.291016,71328046500.85449,59437207746.82617,55555781853.02734,90507699995.6836,81975844574.16406,76498298381.15625,858946827106.1875,137999166829.10156,368170156554.3047,146808399346.4131,109642525485.9082,206923315720.8164,425412090450.10547,496204837334.1211,45088797308.521484,244209028843.82812,160161866383.5703,238504847280.0,83940707289.86719,136135108353.29297,315082517266.5625,183808465457.6338,82936666103.61816,160660312509.90234,49004886563.48511,733062283103.5938,99295446310.4248,78720261276.24512,223878339718.01758,173574527821.0371,2456016615042.4688,173710606659.70605,303670390533.28906,207727925025.49023,637803436067.2969,254407595912.23047,222565821119.57617,254490582973.03125,336386758993.6406,145316962271.56445,259447184747.35156,149888703399.6582,129354719583.42188,126390600000.0,68346272332.76367,51337116000.0,137148492409.0459,119557886236.57227,246035986306.91016,140219151741.63477,1224863819666.2266,168959789538.51953,424792669412.1094,146497508089.02344,152856104325.09375,93247530299.98047,344939787947.21875,223021667141.41016,41017324151.19336,193389417287.41992,403845208489.0781,262914990707.60156
2021-11-03,2365439245962.203,205592717139.76562,221507448261.91113,227679151727.54688,296100032958.9844,43208056084.97974,32903813440.216064,112694911214.04395,132225722798.66016,1697583169865.3438,128357722576.6084,127219080530.84766,380925361625.6211,39301795083.31299,47087625289.77246,90240850408.76465,142599840767.9336,123004768707.57861,376147446599.77734,132963027662.60938,106381351208.29851,102918017968.0,63312629506.83594,218284258816.62695,57652708416.0,87910863171.20508,222167816697.14355,296047311889.64844,234641960419.09766,118600593598.23145,211169753996.9502,36427588765.28174,232179918363.42188,310092798993.12305,41370856005.124756,78799170272.0,54161056114.15234,38335600505.293945,70424166699.8291,59173287379.76074,55127818362.79297,90354504152.32031,82262729748.58984,76818025330.08984,866794883283.2812,140665396136.71875,368602462576.9219,147054706740.50195,109581761458.31396,208258034468.4082,428894379111.83203,497169198358.59375,45641051534.48242,242176471040.0,161513158862.71094,244694096967.45508,82433848896.0,136469112869.22559,308849119488.0,181056019038.3662,85864640452.19092,161458556470.2578,48591342526.67505,724456987136.8125,100288449176.14746,78738115489.50195,225248540281.98242,174342776869.92578,2482709996166.172,173346390436.44727,301074286334.28125,210518232704.0,658749064288.9688,261926086912.0,223392422496.84766,256974511599.2578,339710095302.5625,145767101674.08594,254750055383.08594,151225500000.0,127148395110.41016,127628714099.1211,67931919168.09082,51971473518.31055,135636627660.49512,119405577634.27734,245511411408.0,146530575957.35645,1243849093139.039,171256153091.02344,419355445941.6504,146217053609.85938,151334072893.45312,92864300283.98047,339324562460.8125,221087835582.91797,40896533233.322266,191513307335.41992,402848870861.3906,258912449049.29883
2021-11-04,2384156437857.3906,207427580404.9414,224237599256.3457,228940741743.54688,302485129119.87305,43931809108.97974,31805092000.0,116643587477.03662,131330913965.39844,1728877421568.0,127934081090.22656,128620795615.11914,383714582348.7578,40468415249.938965,47261235736.59082,93774664300.0,143159952955.32422,124874523968.0415,378662011446.9844,133839059200.0,105215728810.53116,104164783445.61719,63785483013.671875,219573672318.7461,58416320448.0,89544442368.0,224680471807.6172,295609000000.0,234723447938.75195,123433842213.58203,214837537013.47266,36817752508.07739,229427569475.67188,310695811328.4492,41731585472.0,78907061086.11133,55075459653.51172,38321411021.08008,74354086699.8291,60761833860.71777,55067464107.91016,90107678922.36328,83722136499.86914,78500074482.84375,874066661716.5312,137849561170.89844,372774783307.76953,148226294589.74902,111734939036.7334,209551050216.24512,428634529905.5156,496789286400.0,45861955097.48633,242652177461.91406,161273246176.5371,252013012840.54492,83902713158.13281,137705533120.0,311265388891.84375,183341205733.0078,84121474135.08545,161777852024.35547,50038740812.759766,738880248447.1875,100663590513.42773,79969790638.12256,229308459769.2871,170735345999.4082,2475200305777.1875,172314457335.10547,304906227514.71094,214516841818.62305,672556355959.0781,261193245832.23047,226244250854.23047,250030782942.51562,336669583883.0781,146543201642.08594,258409582663.6953,174140488159.1797,129077099422.26562,127938238250.73242,68269944665.52734,54423883518.31055,135690624778.03418,120310231290.2832,247902886266.9082,146542568266.64355,1304154129367.8984,172000436032.0,426040248882.56836,146180464096.60547,154486859397.09375,94228598205.32031,338466907819.21875,222433111105.08203,42518587403.74219,193426933188.4834,404410681865.53125,261499953843.0996
2021-11-05,2389032296586.203,205945583225.64453,220985771217.39258,232668742550.8672,310420633520.5078,44872687488.0,30950823000.0,115206246521.00732,130930123805.32031,1783770624877.3125,130944198164.66016,130967008480.88086,379331525555.2422,40427887666.62598,46921907868.88623,93971893504.12598,144118439862.84766,124118224682.61133,378269089456.79297,132028581150.53906,105979056404.20515,104417748356.21289,64333000931.640625,221944517631.16406,59405196631.22461,90222073031.67188,228119304615.23438,300479000000.0,233826945316.47363,121382596246.60449,214931573900.9502,36537751862.795654,217658071290.51562,317036544448.0,40486712245.124756,77982280999.55469,56098445234.015625,38427820770.74487,77458719602.05078,61973348506.34766,54935784000.0,91009859949.42188,82212844122.49219,82225596335.55469,886215996230.875,136769105170.89844,375821083383.53906,149271412342.75293,110263903655.67334,210844050052.9795,422241636697.34766,493574749651.7578,46009227260.521484,245809118765.47852,162291616287.0332,255344941455.51562,85333598745.86719,140049457088.0,321955230537.28125,185947646717.4961,85115624000.0,161338814293.58203,49464375068.759766,752816766544.2031,100470501946.28906,80166146127.62451,208805939923.0957,169232244494.22266,2516987722102.125,171484847712.0,295161869434.5781,218901586589.60352,745618926578.8125,261111800638.33594,228076581055.57617,271482956453.08594,342797720227.28125,146294843968.0,256613288960.0,174975988159.1797,131166530022.41016,129818333551.02539,68400791500.85449,55074586445.06836,134178746393.84766,120467160000.0,236902116041.45508,147586475904.0,1297381992945.8203,175767194658.51953,426254368058.3496,145717099264.0,153305475465.23438,93385487492.01953,342981730843.9844,218691562556.7539,43053523313.322266,191363215104.0,409311670272.0,262995867582.9961
2021-11-08,2381482587586.7812,206774788241.41406,215629801984.0,233394152960.0,305751070880.12695,42744854591.363525,31016536000.0,114378038027.9707,129676466976.0,1807492633651.0312,132348934587.33984,135503032260.81445,377339238067.2422,40456837833.49609,46685168266.147705,98206708300.0,143772487680.0,125630831267.57861,379801409280.0,132164853053.07812,111348155042.58327,103853092076.21289,64581867534.17969,223899431293.4922,59745003752.42871,91565240405.7539,227516602779.05273,299212811889.64844,232685917954.75195,120510815488.0,216473919487.58203,37235459651.76782,217399802133.9375,326520235743.10156,41682073637.29541,78514026903.50098,56664229044.83984,38385256112.08301,76240446500.85449,61535998480.95703,55391182764.64844,93112120832.79297,82287682078.16406,81683445106.08984,890110335635.9062,136267115589.84375,372211772980.23047,151647873922.33203,112588496618.28662,214639659474.7754,425360104747.4531,494013119894.1211,46573756507.509766,245419905920.0,164176552753.18164,250598576335.51562,86518820893.54688,138613805445.87207,327192039845.125,186013352505.25195,84829636750.1709,163680338707.48438,49027857337.029785,761908738214.8828,100768409540.2832,80683809361.87744,204035559692.3828,167779244248.88867,2507990616076.3438,173063112866.96484,289080551919.9336,219673914924.5664,744680314469.625,258533261952.0,228434772883.53906,274418520212.34375,342939132672.0,146807072789.04297,254337248148.64844,181815947479.24805,133416686910.84375,133578524151.61133,69065936166.38184,55800500204.22363,135312644955.26074,116890070000.0,239721735551.27344,147394489102.1914,1214753107234.4297,176121179170.77148,425341974882.56836,146326794240.0,151305075498.98438,93385487492.01953,353370700486.375,219868674629.41016,43381383435.74219,189674713284.4834,404518418473.0781,265017357630.9961
2021-11-09,2362450754483.0156,205081071410.58984,220324961720.3457,231268376863.09375,306269404119.87305,42556677259.02026,30572315478.271484,112753687511.05127,130440784335.92188,1803393546185.3438,133605002391.49512,133848648804.81445,371760857420.7578,39369824000.0,46251145159.40918,97468034300.0,144179838674.17188,124811501031.11572,378216731832.22266,131950709370.15625,110981959582.48569,105131472423.67383,64598462438.47656,221944517631.16406,59011936900.81641,91734648071.67188,223842915596.1914,301940000000.0,232563671130.1504,120356968372.55957,216812483852.9502,36372505465.513916,222963566959.54688,323340723761.12305,41406221215.88623,78444671042.83301,56007003136.0,37775180376.50171,80602660099.4873,62838000000.0,55640829529.296875,97648571085.91016,82437357989.50781,83143075281.19922,886593291805.8125,135010452410.15625,371658826270.53516,150243295062.91504,111289992002.61328,214973347117.2246,422579484284.3789,489045235948.2422,45591965495.01953,243949548114.52148,166453190719.0332,247314099783.93945,86455507645.54688,137740690548.90234,329062988800.0,184648080260.24414,84271278464.53271,163773467000.35547,48445834668.51489,752131005440.0,100056747946.28906,80541002893.37158,212180739769.2871,166109134296.88867,2506577854862.8125,171363447450.0703,290596451896.9258,213320990240.0,797365459411.7812,258153267213.1328,223612857939.53906,272837840317.03125,341831353902.3594,144773682820.0879,236976786995.04688,185492133880.61523,132540005159.5664,131434761749.26758,68324463833.618164,54711634554.93164,134016755041.23047,116673136236.57227,240593468760.0,145090702407.0957,1239908401134.9844,174841397533.98438,430714019293.9453,145729295768.41797,151906644252.65625,92143825982.66016,355506762780.8125,219868674629.41016,43096662456.66113,189487105152.0,402633438735.77344,265906787341.9043
2021-11-10,2359619703608.578,203599074231.29297,219438106764.52344,230221254839.77344,304209845599.36523,42440876885.61621,29986156641.296387,113961263613.98535,129853565594.64062,1828336576391.5312,133307710518.27832,131965656697.42383,372557760256.0,39084682083.31299,46132773852.88623,98201541549.4873,144072013696.0,124580406243.57861,375204489778.03125,132612612077.14844,107933804008.3821,105004985373.1914,64656531945.3125,223691449601.67188,59363197736.42871,90149472384.0,225234406807.6172,298599187133.78906,235945978365.24805,119600575395.81348,217734140061.57715,37171197553.04956,219561840822.84375,319211035871.10156,41618415178.647705,78051636860.22266,55395498276.16797,38335600505.293945,78126806301.87988,62262405607.543945,55712155382.32422,95750579645.19922,83023614019.67188,80418436176.44531,876297528320.0,133753799375.97656,370231173216.0,151288412815.91895,109873444032.0,212637581353.3877,422371581127.2422,489337438185.8789,46101266510.48242,244511748112.8711,165322222862.81836,248709532288.0,85794513317.51953,136310895497.80469,329157012535.2031,183114878370.5039,85142861623.08545,162429750074.45312,48445834668.51489,735517737216.8125,100034684770.1416,79898387403.86963,211394120205.07812,164906653092.74023,2487691874168.5938,171869302458.0703,290289717527.1406,213296071517.60352,725093231545.4062,255411858847.16797,226960655532.0371,267587700338.85938,343504818415.3828,146201715761.39062,227716408012.95312,183910255920.41016,132992954982.41016,129440028198.24219,68804238336.18164,54505630518.31055,133314806148.8584,117250086236.57227,237484558506.18164,143566846074.0869,1067498168777.7188,172127507040.25195,433292996118.16406,147320600027.90625,152124080474.10938,92389092958.99512,345570892772.0156,220373148940.98438,42423679313.61328,186635424322.93652,400506072176.22656,264087458636.9004
2021-11-11,2342947319567.7656,206316082520.46875,222533435670.26172,230606030554.4922,297976100280.7617,42563916335.363525,29996670961.94458,114388726851.02197,128688458074.64062,1802239219858.6875,135262438040.50488,132651473472.0,377020495173.08203,38591111333.25195,46669385224.59082,95040013222.68066,143586783012.60938,124790496056.84277,375217599168.0,132885155882.22656,107216893229.8132,105739792147.46094,65029835013.671875,224939276285.4922,59668643714.4082,88697404038.41016,224321523009.52148,293661000000.0,234601201114.1504,118818536342.60449,213671367677.15918,36794803759.69043,224114687610.51562,297648890672.2246,41788171967.77246,78113290433.88867,55738397423.328125,38583886127.19873,77183626401.36719,62692215379.76074,55078439892.08984,92388672448.7461,83572451072.0,83156974147.28906,870294159229.5,133025747589.84375,372995968128.0,150110161696.0,109782640918.3667,212762706263.75488,424866379359.41016,489542019883.76953,45935591179.00391,245765880225.7422,165278145985.18164,249013306608.36328,85381717432.64062,137307070337.29297,336941701522.5625,184954718410.12207,85360757412.72363,162828877129.7422,48530075445.05493,729611334479.3906,100961489689.5752,79791289361.87744,212941960153.8086,163737581223.11133,2463005993600.0,172941712605.03516,289058330296.8594,211265642316.5664,752559620908.2188,255439007245.1328,225899828358.23047,277918606352.7422,346144613288.8203,146915726310.86914,231978411176.91406,180245203399.6582,131619490992.86719,129829800000.0,69393055334.47266,53789526000.0,134934678768.12305,117360863171.99707,242221200045.8203,143194873934.1914,1165076458104.3047,171219853024.25195,428274720000.0,146936489216.0,154813019258.90625,92726337244.31543,350296092302.40625,221718440500.09766,42613495493.87109,189186920689.16016,400613808783.77344,259518902232.79688
2021-11-12,2334610887546.4375,207127654327.29297,222481269292.52344,232132562944.0,297700891479.4922,42520490160.0,30133353119.56787,113437625429.03662,127924140714.71875,1787874722304.0,134311090437.06152,132182230898.84766,378614300843.5664,39177319083.55713,47348040960.0,92173954495.87402,145497760457.21875,123571999182.23145,373095956310.9844,134325746688.0,107975066022.89482,104792678655.67383,64639937041.015625,224148983936.83594,59878638188.387695,86628193259.50781,227888859000.0,296583000000.0,232156171351.39844,121254395207.62695,214047558277.68164,37180376352.0,225428146944.0,298800098574.42773,42290364975.88623,77257866208.0,55801262775.66406,38520041036.1958,76161846301.87988,63325623493.65234,54617553235.35156,91409889340.91797,84395706650.49219,85617487070.35547,871042676663.9688,133976544000.0,371105848879.0781,147740353229.66797,108965399040.0,211052596873.95898,435105342187.4531,489921887251.7578,45788323697.51758,245419905920.0,165376071360.10742,248500691063.93945,84996767938.45312,137371519662.70703,334760477110.71875,182633013646.25977,85238190706.36182,159662505021.90234,48767481004.27002,730407676080.6094,99825046716.43066,80487453872.37549,212738960307.6172,165691606808.88867,2482858851186.422,172739373689.3291,293401504471.1406,208649727680.0,741247053488.4844,255927574867.69922,224577236723.9629,284636517442.96875,345861788399.3828,148173004469.47852,226768047744.0,183810000000.0,130304462792.14453,128098733551.02539,67811974502.56348,54361755000.0,134718703933.60254,118796315053.71094,244126662688.00195,142654927074.36523,1106683684238.1797,171464923486.48828,428898523941.6504,146942582816.60547,154138968078.32812,93078908157.32031,342253536768.0,220751508683.90234,42613495493.87109,190162505879.80664,401233150464.0,258589003238.70117
2021-11-15,2365124604753.625,206333715729.41406,223924600989.91602,234510653194.03906,301994316760.2539,42259938629.61621,30267408201.080322,112577358620.0293,124587271070.73828,1814551825261.3125,135663783203.44336,136784421204.60938,376622013355.5664,39633255500.12207,47576890547.11377,90672233500.0,145421379860.60938,125630831267.57861,375348573164.73047,135162849761.46094,108310309069.66443,103853092076.21289,64913696000.0,222318862462.95508,59867184473.97949,87402640173.45117,229767802192.3828,298920594055.1758,231993165221.8496,120651839565.20898,216210593242.31836,37028899904.154785,224365570570.96875,292532445185.34766,42792557984.0,77250158041.38965,55812695218.015625,38626450785.860596,76476239602.05078,63969084000.0,55426843598.14453,91946087269.95312,84158707102.16406,88495034913.64453,884617883859.2812,134973888000.0,376404220946.7656,148199671979.33594,108547699175.02002,210260112589.7959,428790447360.0,488636117143.0664,45751503315.984375,244468493076.17188,164862000495.0332,246231943600.72656,85992050342.13281,138350115787.74414,343297327287.6875,183012665653.87793,85456086496.0,159449634552.35547,49326532899.240234,761731728408.3047,101557296459.7168,80433904851.3794,213525579871.82617,167061096459.85156,2509775287927.3594,175855442391.10547,302839101048.8594,211390197913.7168,754634411970.3281,254651869369.4336,223888391731.9629,280741261328.7422,346545293870.3594,147458993920.0,236775967375.39062,185481000000.0,130961971318.69922,128534371148.68164,67724744665.52734,54008607361.26709,134826684533.04492,121293356343.99414,245546136655.99805,141575024200.27832,1075126035352.7109,173561602047.4961,426412656000.0,147863228184.41797,154276678053.89062,93140220515.68457,345684155334.375,220457230665.73828,42872333645.20996,192076131732.87012,398944220082.6094,257780404134.95215
2021-11-16,2358361378775.1875,205733863574.1172,225437479012.86914,231690998738.26562,302347524719.2383,42303364804.97974,30288436842.37671,111156046821.98535,122163855962.64062,1815577771337.3438,136310399265.2168,140135304101.6953,375984497167.35156,38829934749.816895,47213889622.22754,89088881452.83203,142760088283.39062,125000577856.0,372558990901.7461,133897459322.15625,107278782316.62,104214466581.1914,65121088000.0,222360449281.2539,59752641504.0,88334382336.0,230366068220.94727,296173906921.3867,233256439408.17285,120421073782.60449,220273365626.73633,36165949219.92261,222233054147.67188,290650328448.89844,42417681893.18164,77473647836.22266,55252623268.16797,38867645459.63818,78205406500.85449,63340704000.0,55116846764.64844,90345994658.4961,84058916816.91797,87911187085.91016,880156241304.8125,134279072897.46094,384055147776.0,148193008708.66406,107984708785.95996,210093268768.5713,424060739755.4531,488197746900.7031,46266946523.509766,244857705921.6504,163500921454.92578,243925188135.57617,86584669144.64062,140987030251.74414,342949436598.2344,185078833056.0,85687598499.6582,156057095183.28906,49272919820.759766,760603510297.1172,101126992973.14453,80576704510.49805,212307600153.8086,167010995200.0,2495945158919.4062,176179181568.7412,301518827326.28125,210829650208.0,735047329046.1094,255520431730.8672,226313139557.80664,279273490216.6875,347393804503.1797,147660775648.43555,239754910904.3047,187274540679.93164,130435960038.41016,128717790600.58594,67986438336.18164,54198261000.0,133854763688.61328,121390280000.0,243150800820.36328,142198972151.72168,1059997012556.5547,171637379965.48047,421748176587.8906,147552277792.60547,153348960497.67188,92879626911.66504,343321567915.21875,220751508683.90234,42561729838.38672,191775961583.61328,390731091149.3906,260125324570.8047
2021-11-17,2375033762816.0,205716216904.70703,227124262651.13086,234371877522.26562,308136316479.4922,41239446976.21216,30246379559.783936,109649248899.08057,120751746217.30078,1828772599559.8125,134660403284.66016,138089879048.3379,375187594332.1094,36845523166.62598,46566796959.624756,88131562834.27734,141443674733.76172,123950152832.0,370790941865.0156,131717108881.53125,105731492187.05338,103773282910.5957,64515500575.19531,221029448960.83594,58683583494.02051,87269532831.36914,233760570000.0,299777718811.03516,230689147275.69922,118754430932.55957,216060131352.31348,35426931582.64087,228748692480.0,290047316113.57227,41505244885.29541,76294551168.0,55172613612.50391,38406536544.42407,77576619900.5127,63494028873.413086,54502332617.67578,88260752762.77344,83435241808.91797,88036298092.26562,879431384164.6875,133594230829.10156,394943399329.46484,147107962118.75293,107494363658.93994,211052596873.95898,423255139804.96875,482791537303.0664,45469238692.490234,242349458192.8711,163691856512.32227,243782802975.8789,85974328506.48047,146506970123.4209,338069900268.9531,184283033252.24414,84679832420.72363,155910749273.03125,48399887278.67505,761510499904.8125,101160091946.28906,79327175148.6206,214083819769.2871,167862754843.25977,2520184928253.5312,175693565083.55273,306733284480.0,213756982348.5664,751324620844.2188,259917540333.96484,224039938471.07812,281926771250.22656,346403881425.6406,144432208781.73828,235576582581.8672,201400052520.75195,129690786681.01172,128649009399.41406,67604800000.0,53701237842.95654,132990837079.25977,117231626935.4248,248145892375.27148,141311046925.0088,1123598259043.2422,171011096478.48828,419327516118.16406,147155979779.48828,153646122965.01562,92557715101.65527,333272410651.9844,218649513675.90234,41759329265.322266,189186920689.16016,385506975099.2344,260287047476.10352
2021-11-18,2417658646543.7656,207145300996.70312,224863622323.47656,234226806990.64062,307613391760.2539,41239446976.21216,29802159038.05542,109873665264.0586,120052681705.30078,1829608949924.25,133783384320.0,138547096351.11914,372238986961.9453,37630026750.183105,45872361192.966064,87686140248.19336,140010441650.3047,124895536956.42139,368145442988.73047,129867687515.61719,104839223749.24883,103841043502.26953,64283222547.85156,221071051645.91016,58061243649.55078,87269532831.36914,234053035779.05273,298199843566.89453,214877910247.2256,119305704203.16406,216022505117.15918,36533160712.30957,228719170214.39062,287050545281.34766,41271829637.52295,75970878725.66602,53909599065.00781,37917056248.7417,79227186600.3418,62320215493.65234,54795874146.97266,86328723346.76562,84246021222.62305,89426418028.26562,880702785038.9062,130419346341.79688,400141227264.0,146116099744.0,107476205807.34668,209551050216.24512,424762407954.10547,480395238165.1758,43517927006.98828,241441300385.7422,162281814784.75195,248709532288.0,86794865727.38672,144415013690.12793,339151130185.7656,184830603764.24414,84461936631.08545,156908556761.03125,48384570508.27002,751511606135.8984,100464988256.71387,79148673872.37549,208831319743.65234,163553868109.0371,2514533883399.4062,177494407677.03516,307448988965.28906,214666316138.16992,799464974596.2656,258261840096.83203,224301702931.53906,288475329933.1406,346568850622.97656,144758169347.2168,230940809093.2578,206357366119.38477,127396797377.15625,128534371148.68164,67593897830.200195,55306750120.42236,132990837079.25977,118200898709.7168,246255850097.45508,140051167867.26953,1169070058935.4922,172971632476.97656,417781999588.62305,146046330457.6289,150942685482.98438,91055454140.65039,334162436608.0,216505485824.0,41086346122.274414,186222677843.32324,382760266859.46094,259397617765.1953
2021-11-19,2479629524582.0312,207533433500.47266,223298577922.78516,234624210925.73438,312493966479.4922,39951167476.97974,29644448239.135742,109681307215.05127,121590617942.69922,1904684311438.2188,129123259924.05176,135400762385.08594,364190158886.3789,37301459583.19092,45106900234.147705,85496718447.16797,138141402235.52344,124223265582.18994,367962071399.77734,128719112173.14844,103627176666.4518,103362216079.67383,63437065972.65625,219365706493.70117,57461805408.0,85817455253.7539,236676491413.33008,297761531677.2461,218219458177.37598,121869764107.16406,211621182717.57715,36418406464.30957,232504595728.45312,283268048846.42773,40635247749.238525,75870690198.55664,53932459589.51172,37995090823.958496,77183626401.36719,61576211886.1084,54263661637.20703,84941401353.61719,85056800636.32812,86854692964.9336,891004440935.1875,127121467863.28125,409823041264.9219,147121268345.24707,105778159178.28662,206881596809.95898,423696919143.83203,471365373014.1211,43346114164.99609,239754700390.69336,162458077471.35547,252914804831.63672,86328881149.54688,145188512891.4209,325302268928.0,184925508410.88574,85251806920.38184,156908556761.03125,47113307778.40503,756997762478.9844,98992025026.85547,78363258723.75488,209008939769.2871,160697981620.14844,2547696331249.1875,178060962816.0,307777944958.14844,214442085651.4336,796402123180.2188,257338980939.46875,226630002368.0,293330299937.4844,348713701939.89844,142554036437.91406,225585397918.78125,205744662719.72656,126023322240.0,129233675848.38867,67343102169.799805,54904556277.46582,131316980978.0918,115897718817.13867,246155558872.72852,140399137079.72168,1160956146919.289,175985036608.25195,417223374706.0547,147052332749.95312,150558552950.76562,89215948894.3252,326945164400.7656,215580602888.65625,41319301445.87109,183858775296.0,386745658459.6875,250220035673.80078
2021-11-22,2543016168058.4375,204569425681.41406,220464080905.73828,234289890341.5078,319383649438.47656,40168292832.0,29505137000.0,109777482162.96338,121171182080.0,1886056493633.8125,130059750872.50488,129342706560.0,372318695485.40625,37339093916.68701,45611945522.738525,86085439461.08398,137781967360.0,121450144159.9585,367660875171.71484,132301124955.61719,103921165568.63326,102506951137.07812,64216861917.96875,215247913344.0,58557586809.63281,84268579889.91797,236339694605.7129,293992156433.10547,217404443074.75195,119356986574.97754,210699526508.9502,36721359360.0,231574835772.32812,279997166289.57227,40713052831.829346,75909225152.0,53761007835.83203,38030560740.51343,76201146401.36719,61000617493.65234,54101804401.85547,85511653894.30078,85692942292.58984,86117931095.77734,887184436554.5312,130705256897.46094,412004698613.6953,145337258882.25098,105333219072.0,206673049988.9795,418473486151.2422,479723123968.9453,43321568804.490234,238284342585.21484,162923185648.9668,248918373512.06055,86544147738.48047,146647599839.03027,319473141649.59375,184472853685.87793,82255741111.61816,156708993233.38672,47779571223.45996,772150936081.0156,98887206000.0,77916998723.75488,205532640000.0,164155108711.11133,2562418455812.9375,178364478908.29395,300518610094.28125,217967334077.60352,827869976068.2656,254407595912.23047,224839001184.42383,287628546361.4297,346403881425.6406,140924233610.52148,216023755458.4375,201756540679.93164,125380417086.84375,127376504699.70703,68248136166.381836,54976494036.62109,130129085299.13965,116050027419.4336,246861434880.0,139271237505.18262,1228001593619.039,177627888161.25977,412279597059.08203,147363273838.5586,151131135369.23438,89614505538.00977,323644006400.0,213772885898.8203,40551413504.0,189974897747.32324,384160555131.2344,243872558156.9004
2021-11-23,2534208134225.625,205645643687.53125,216516670206.958,228631658349.73438,303980495599.36523,41651985979.02026,29523536559.783936,108056948544.94873,120360271797.28125,1839197232471.8438,127317189679.3916,127237127616.0,373514049738.26953,36485117000.12207,46266928200.966064,85399578127.31934,138121932313.21875,120357701173.30566,373449550131.26953,131541893662.53906,104725755176.81998,100504296178.38281,64449139945.3125,215331102847.37305,58798126464.0,88225481364.49219,238395907817.13867,286015094055.1758,222539027339.69922,119369809613.20898,216662021962.9453,36390866565.43652,228874145219.67188,281111820385.34766,41972072682.647705,77442821049.38965,53995324941.84766,38151156180.41235,80288266799.3164,62083944000.0,54839764725.58594,86626613857.84375,87152349043.86914,88592342884.9336,868295000336.1562,133062312000.0,407852505118.53516,144691551387.417,106050575447.02002,209217362573.7959,414549418150.65234,483638981760.0,43837012012.015625,240706113234.52148,161067623807.0332,246307872696.06055,87367219962.48047,147163265973.2256,305520874367.5156,186035254434.5039,83072849024.0,149910597403.1289,48353936967.45996,749763988720.6094,99637480256.71387,78541760000.0,206775980179.44336,167528725207.70312,2506131743628.3438,176239881699.70605,292587986858.64453,215563200070.2832,778914555440.4844,255574728526.79688,225334970419.53906,285539787709.03125,348430877050.46094,139697994240.0,211042114608.60938,200898755920.41016,127586741559.85547,128396800000.0,68967800000.0,54898015120.42236,133314806148.8584,113382211182.86133,242695652874.9082,136175518984.27832,1233474320198.8828,175730894591.74805,405939271412.1094,148387566235.90625,152950329268.21875,91178084705.00488,318740801678.40625,216757730998.26172,40956928692.25781,190275067896.58008,388442160768.0,251432926618.05176
